,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,RAIN,wd,WSPM
591,121.0,141.0,44.0,66.0,900.0,88.6788,10.8,0.0,3.9269908169872414,2.9
592,114.0,142.0,43.0,58.0,1200.0,96.0,10.5,0.0,3.1415926535897927,1.7
593,114.0,142.0,43.0,58.0,1200.0,96.0,9.9,0.0,3.9269908169872414,1.9
594,113.0,165.0,39.0,65.0,1200.0,90.0,9.2,0.0,3.5342917352885173,1.2
595,131.0,203.0,52.0,90.0,1300.0,67.0,8.5,0.0,3.9269908169872414,1.6
596,128.0,214.0,47.0,114.0,1399.0,39.0,7.9,0.0,3.9269908169872414,1.9
597,113.0,188.0,54.0,105.0,1200.0,36.0,6.8,0.0,3.9269908169872414,0.5
598,123.0,200.0,55.0,126.0,1399.0,12.0,5.9,0.0,4.319689898685965,0.9
599,128.0,234.0,55.0,129.0,1399.0,4.0,5.0,0.0,4.319689898685965,0.7
600,133.0,228.0,65.0,121.0,1399.0,4.0,3.6,0.0,4.712388980384691,0.0
601,126.0,198.0,39.0,114.0,1399.0,5.0,3.1,0.0,0.0,0.2
602,122.0,209.0,39.0,113.0,1399.0,4.0,1.3,0.0,0.0,0.0
603,128.0,237.0,27.0,112.0,2100.0,3.0,0.6,0.0,0.0,0.0
604,130.0,207.0,23.0,103.0,2100.0,3.0,0.1,0.0,0.0,0.0
605,116.0,152.0,19.0,90.0,2000.0,2.0,-0.2,0.0,0.0,0.0
606,112.0,144.0,19.0,87.0,2000.0,2.0,-0.2,0.0,0.0,0.0
607,123.0,151.0,26.0,87.0,1899.0,3.0,3.1,0.0,2.3561944901923453,0.9
608,132.0,197.0,30.0,98.0,2799.0,5.0,5.2,0.0,0.0,0.4
609,172.0,254.0,47.0,106.0,2299.0,6.0,6.9,0.0,0.0,1.2
610,186.0,282.0,54.0,117.0,2299.0,7.0,8.3,0.0,5.105088062083414,0.9
611,213.0,292.0,55.0,104.0,2000.0,13.0,9.5,0.0,3.1415926535897927,1.9
612,204.0,249.0,56.0,87.0,1500.0,35.0,10.4,0.0,3.1415926535897927,2.0
613,215.0,253.0,63.0,79.0,1700.0,52.0,12.0,0.0,3.5342917352885173,1.9
614,214.0,246.0,75.0,77.0,1399.0,65.0,12.8,0.0,3.5342917352885173,1.9
615,213.0,261.0,85.0,81.0,1500.0,72.0,13.0,0.0,3.9269908169872414,2.9
616,217.0,268.0,84.0,88.0,1700.0,69.0,13.0,0.0,3.9269908169872414,1.7
617,204.0,263.0,102.0,108.0,1700.0,44.0,12.5,0.0,3.5342917352885173,2.1
618,207.0,282.0,115.0,115.0,2100.0,35.0,11.6,0.0,4.319689898685965,0.8
619,207.0,282.0,115.0,115.0,900.0,19.7064,10.9,0.0,3.5342917352885173,0.7
620,242.0,340.0,113.0,141.0,2899.0,4.0,10.6,0.0,1.1780972450961724,0.9
621,240.0,359.0,90.0,144.0,3000.0,3.0,8.8,0.0,4.712388980384691,0.9
622,242.0,323.0,80.0,145.0,3000.0,2.0,7.6,0.0,4.712388980384691,0.0
623,245.0,355.0,63.0,141.0,3299.0,4.0,6.1,0.0,0.0,0.1
624,246.0,356.0,54.0,142.0,3299.0,2.0,5.8,0.0,0.0,0.0
625,240.0,325.0,35.0,105.0,1899.0,2.0,5.4,0.0,4.319689898685965,0.6
626,151.0,256.0,29.0,92.0,1700.0,2.0,4.9,0.0,4.712388980384691,0.0
627,146.0,264.0,25.0,87.0,1600.0,2.0,3.8,0.0,0.39269908169872414,0.7
628,181.0,250.0,27.0,95.0,2200.0,2.0,3.4,0.0,0.0,0.0
629,215.0,260.0,26.0,96.0,2500.0,2.0,2.9,0.0,0.0,0.0
630,214.0,271.0,25.0,93.0,2700.0,2.0,4.0,0.0,1.5707963267948966,0.7
631,226.0,302.0,21.0,91.0,3500.0,3.0,6.1,0.0,0.7853981633974483,0.7
632,181.0,257.0,20.0,95.0,2299.0,2.0,7.5,0.0,1.1780972450961724,2.5
633,161.0,215.0,20.0,79.0,1500.0,4.0,10.2,0.0,1.5707963267948966,2.6
634,186.0,249.0,24.0,77.0,1600.0,13.0,13.8,0.0,0.7853981633974483,3.0
635,176.0,224.0,41.0,87.0,1600.0,26.0,17.8,0.0,5.8904862254808625,3.0
636,84.0,91.0,27.0,50.0,800.0,66.0,18.2,0.0,5.497787143782138,2.9
637,18.0,64.0,7.0,13.0,300.0,104.0,19.1,0.0,5.105088062083414,4.1
638,18.0,64.0,7.0,13.0,300.0,107.0,18.5,0.0,3.5342917352885173,2.2
639,13.0,62.0,4.0,11.0,300.0,107.0,18.1,0.0,5.105088062083414,3.4
640,12.0,54.0,3.0,10.0,900.0,113.3118,17.3,0.0,0.39269908169872414,3.4
641,9.0,60.0,3.0,8.0,300.0,107.0,15.4,0.0,0.39269908169872414,1.7
642,10.0,42.0,3.0,9.0,300.0,107.0,13.0,0.0,0.39269908169872414,3.9
643,8.0,28.0,3.0,21.0,400.0,99.0,11.7,0.0,1.1780972450961724,2.6
644,10.0,33.0,3.0,16.0,400.0,101.0,10.8,0.0,1.1780972450961724,1.9
645,8.0,23.0,3.0,15.0,300.0,100.0,10.1,0.0,0.7853981633974483,1.6
646,11.0,18.0,3.0,19.0,300.0,91.0,9.6,0.0,1.1780972450961724,2.0
647,11.0,18.0,3.0,19.0,400.0,88.0,8.4,0.0,0.7853981633974483,2.1
648,10.0,21.0,3.0,20.0,300.0,87.0,7.5,0.0,0.7853981633974483,3.1
649,10.0,22.0,4.0,20.0,300.0,83.0,6.4,0.0,1.1780972450961724,2.1
650,10.0,30.0,8.0,29.0,400.0,73.0,5.6,0.0,1.1780972450961724,2.1
651,8.0,25.0,3.0,25.0,300.0,76.0,5.1,0.0,0.39269908169872414,1.1
652,8.0,25.0,4.0,25.0,300.0,73.0,4.5,0.0,0.7853981633974483,1.4
653,9.0,18.0,6.0,24.0,300.0,73.0,4.6,0.0,0.39269908169872414,0.9
654,8.0,18.0,4.0,25.0,400.0,73.0,4.6,0.0,5.8904862254808625,1.4
655,8.0,22.0,8.0,37.0,500.0,63.0,5.7,0.0,0.7853981633974483,0.5
656,7.0,23.0,7.0,47.0,700.0,54.0,6.7,0.0,1.9634954084936207,1.3
657,7.0,23.0,7.0,47.0,500.0,62.0,7.5,0.0,3.1415926535897927,0.8
658,10.0,21.0,9.0,41.0,600.0,66.0,9.4,0.0,2.3561944901923453,1.1
659,18.0,29.0,7.0,37.0,500.0,70.0,9.3,0.0,1.9634954084936207,2.2
660,17.0,36.0,7.0,31.0,500.0,76.0,10.2,0.0,4.712388980384691,5.7
661,14.0,61.0,8.0,22.0,400.0,90.0,11.3,0.0,4.712388980384691,3.5
662,13.0,29.0,8.0,12.0,400.0,105.0,12.6,0.0,5.105088062083414,2.0
663,12.0,15.0,8.0,12.0,400.0,107.0,13.6,0.0,4.319689898685965,3.2
664,14.0,21.0,10.0,15.0,400.0,106.0,13.7,0.0,4.712388980384691,3.0
665,10.0,17.0,7.0,15.0,400.0,107.0,11.7,0.0,3.9269908169872414,1.1
666,10.0,17.0,7.0,15.0,600.0,97.0,9.4,0.0,4.319689898685965,1.6
667,89.0,189.0,18.0,50.0,1000.0,76.0,8.6,0.0,4.712388980384691,2.0
668,103.0,168.0,22.0,59.0,1200.0,66.0,7.7,0.0,4.319689898685965,1.3
669,105.0,172.0,23.0,72.0,1200.0,50.0,6.7,0.0,5.8904862254808625,1.1
670,102.0,156.0,22.0,83.0,1300.0,38.0,5.7,0.0,5.105088062083414,1.0
671,114.0,156.0,22.0,83.0,1600.0,4.0,4.2,0.0,4.319689898685965,0.1
672,87.0,158.0,23.0,122.0,1500.0,4.0,3.2,0.0,1.5707963267948966,0.8
673,56.0,88.0,14.0,102.0,1399.0,5.0,4.2,0.0,5.8904862254808625,0.9
674,58.0,89.0,15.0,91.0,1000.0,2.0,2.6,0.0,5.8904862254808625,0.0
675,44.0,129.0,15.0,97.0,900.0,45.0,2.6,0.0,2.3561944901923453,0.6
676,37.0,97.0,15.0,98.0,800.0,7.0,4.2,0.0,0.39269908169872414,1.9
677,37.0,97.0,15.0,82.0,1000.0,7.0,3.4,0.0,1.5707963267948966,1.1
678,26.0,64.0,12.0,82.0,1200.0,5.0,3.6,0.0,1.5707963267948966,0.7
679,69.0,117.0,21.0,88.0,1300.0,8.0,5.1,0.0,1.1780972450961724,0.9
680,64.0,112.0,27.0,82.0,1300.0,15.0,6.0,0.0,0.0,1.1
681,68.0,123.0,35.0,84.0,1600.0,18.0,7.4,0.0,0.7853981633974483,2.0
682,69.0,123.0,35.0,85.0,900.0,20.7774,8.3,0.0,1.1780972450961724,2.2
683,64.0,87.0,44.0,76.0,1899.0,38.0,9.4,0.0,1.5707963267948966,2.0
684,61.0,92.0,38.0,65.0,1800.0,56.0,9.3,0.0,1.9634954084936207,1.8
685,71.0,102.0,37.0,62.0,1600.0,65.0,9.5,0.0,0.39269908169872414,0.8
686,86.0,130.0,42.0,71.0,1800.0,62.0,9.7,0.0,2.748893571891069,0.8
687,106.0,147.0,42.0,86.0,1899.0,59.0,9.8,0.0,4.712388980384691,1.9
688,90.0,140.0,32.0,71.0,1399.0,75.0,9.8,0.0,4.712388980384691,1.1
689,69.0,94.0,27.0,49.0,800.0,94.0,9.6,0.0,1.1780972450961724,1.1
690,67.0,90.0,26.0,58.0,1000.0,81.0,8.8,0.0,0.7853981633974483,1.5
691,84.0,134.0,32.0,101.0,1200.0,37.0,7.8,0.0,1.5707963267948966,2.6
692,94.0,164.0,38.0,120.0,1399.0,16.0,6.0,0.0,1.9634954084936207,2.1
693,70.0,181.0,37.0,96.0,1100.0,18.0,5.3,0.0,1.5707963267948966,1.4
694,60.0,109.0,37.0,90.0,1100.0,18.0,5.2,0.0,1.5707963267948966,1.7
695,54.0,92.0,40.0,90.0,1000.0,17.0,5.0,0.0,1.1780972450961724,1.3
696,54.0,92.0,40.0,90.0,1200.0,24.0,4.5,0.0,1.5707963267948966,1.8
697,46.0,72.0,46.0,66.0,900.0,26.0,4.3,0.0,1.5707963267948966,1.4
698,49.0,61.0,38.0,57.0,800.0,32.0,3.8,0.0,0.39269908169872414,1.6
699,49.0,66.0,40.0,60.0,1100.0,29.0,3.3,0.0,1.1780972450961724,0.7
700,60.0,96.0,44.0,83.0,2000.0,7.0,2.9,0.0,2.748893571891069,0.6
701,26.0,99.0,53.0,77.0,2100.0,10.0,2.7,0.0,0.39269908169872414,1.1
702,38.0,105.0,71.0,88.0,2399.0,6.0,2.7,0.0,0.39269908169872414,0.0
703,33.0,98.0,68.0,80.0,2399.0,18.0,4.4,0.0,1.1780972450961724,0.6
704,31.0,88.0,70.0,71.0,2399.0,32.0,5.9,0.0,0.7853981633974483,1.4
705,35.0,103.0,77.0,61.0,2399.0,48.0,6.6,0.0,0.39269908169872414,1.6
706,38.0,119.0,81.0,61.0,2399.0,52.0,8.0,0.0,0.39269908169872414,1.8
707,38.0,119.0,81.0,61.0,2399.0,52.0,9.2,0.0,1.1780972450961724,1.1
708,43.0,128.0,74.0,72.0,2299.0,59.0,10.0,0.0,1.5707963267948966,2.1
709,50.0,135.0,68.0,68.0,2100.0,72.0,10.6,0.0,1.9634954084936207,2.4
710,98.0,129.0,63.0,57.0,1800.0,92.0,10.7,0.0,2.748893571891069,1.5
711,98.0,129.0,63.0,57.0,1700.0,102.0,10.5,0.0,3.5342917352885173,3.1
712,101.0,131.0,47.0,44.0,1300.0,104.0,10.1,0.0,3.1415926535897927,1.7
713,90.0,112.0,35.0,39.0,800.0,103.0,9.2,0.0,2.748893571891069,2.1
714,86.0,106.0,30.0,44.0,700.0,96.0,8.0,0.0,2.3561944901923453,2.2
715,86.0,104.0,24.0,58.0,800.0,77.0,7.1,0.0,2.3561944901923453,2.5
716,99.0,122.0,21.0,74.0,800.0,48.0,6.2,0.0,2.748893571891069,1.8
717,99.0,122.0,21.0,74.0,800.0,41.0,5.5,0.0,3.1415926535897927,1.2
718,102.0,102.0,17.0,70.0,900.0,38.0,5.2,0.0,3.1415926535897927,1.9
719,108.0,118.0,15.0,97.0,1000.0,10.0,4.8,0.0,3.1415926535897927,1.8
720,104.0,112.0,17.0,89.0,1100.0,9.0,4.7,0.0,4.319689898685965,1.0
721,112.0,126.0,20.0,96.0,1300.0,2.0,4.6,0.0,3.1415926535897927,1.2
722,114.0,121.0,21.0,92.0,1399.0,2.0,4.5,0.0,2.3561944901923453,1.6
723,117.0,123.0,22.0,86.0,1500.0,3.0,4.4,0.0,3.1415926535897927,0.5
724,124.0,132.0,22.0,80.0,1500.0,4.0,4.5,0.0,3.9269908169872414,0.8
725,132.0,143.0,21.0,78.0,1500.0,4.0,4.4,0.0,3.1415926535897927,1.0
726,127.0,139.0,20.0,73.0,1399.0,4.0,4.2,0.0,2.748893571891069,1.3
727,136.0,148.0,19.0,72.0,1399.0,4.0,4.3,0.0,3.1415926535897927,1.2
728,136.0,148.0,19.0,72.0,1300.0,5.0,4.8,0.0,3.1415926535897927,1.0
729,153.0,175.0,16.0,70.0,1300.0,5.0,5.3,0.0,2.3561944901923453,1.3
730,153.0,175.0,16.0,70.0,1300.0,6.0,5.8,0.0,3.9269908169872414,1.1
731,175.0,202.0,18.0,74.0,1500.0,9.0,5.9,0.0,1.5707963267948966,0.9
732,200.0,219.0,21.0,76.0,1500.0,14.0,6.6,0.0,0.39269908169872414,1.7
733,190.0,225.0,20.0,77.0,1600.0,12.0,6.1,0.0,0.0,1.6
734,204.0,252.0,17.0,82.0,1600.0,9.0,6.1,0.0,0.7853981633974483,1.4
735,213.0,255.0,14.0,81.0,1500.0,8.0,6.5,0.0,0.0,1.5
736,211.0,245.0,15.0,80.0,1399.0,10.0,6.5,0.0,0.7853981633974483,1.5
737,212.0,244.0,19.0,85.0,1399.0,9.0,6.3,0.0,0.7853981633974483,1.2
738,212.0,244.0,19.0,85.0,1600.0,5.0,6.1,0.0,0.39269908169872414,1.6
739,220.0,263.0,16.0,91.0,1700.0,2.0,5.9,0.0,0.7853981633974483,0.1
740,223.0,256.0,18.0,101.0,1700.0,2.0,6.2,0.0,0.0,0.0
741,228.0,269.0,17.0,98.0,1899.0,2.0,6.9,0.0,0.7853981633974483,1.5
742,231.0,260.0,21.0,101.0,1899.0,2.0,7.4,0.0,0.7853981633974483,1.8
743,226.0,244.0,36.0,99.0,2100.0,3.0,7.5,0.0,1.1780972450961724,0.6
744,227.0,243.0,50.0,92.0,2399.0,8.0,7.4,0.0,0.7853981633974483,0.8
745,232.0,248.0,63.0,98.0,2700.0,6.0,7.2,0.0,1.9634954084936207,0.8
746,232.0,249.0,64.0,99.0,900.0,8.568,7.1,0.0,1.5707963267948966,0.8
747,238.0,240.0,65.0,95.0,2700.0,4.0,6.0,0.0,1.5707963267948966,1.0
748,238.0,240.0,65.0,95.0,2600.0,2.0,4.8,0.0,4.712388980384691,0.8
749,233.0,252.0,40.0,96.0,2700.0,2.0,4.1,0.0,5.497787143782138,0.2
750,233.0,252.0,40.0,96.0,3100.0,3.0,10.1,0.0,5.105088062083414,2.9
751,226.0,245.0,33.0,97.0,3200.0,4.0,12.1,0.0,4.712388980384691,5.5
752,39.0,17.0,21.0,37.0,800.0,61.0,12.3,0.0,4.712388980384691,5.2
753,12.0,64.0,17.0,19.0,300.0,77.0,12.3,0.0,5.497787143782138,1.6
754,18.0,116.0,17.0,14.0,300.0,76.0,12.4,0.0,0.0,3.5
755,16.0,30.0,11.0,13.0,400.0,76.0,14.8,0.0,0.0,3.3
756,23.0,44.0,11.0,14.0,500.0,88.0,15.3,0.0,0.39269908169872414,4.9
757,40.0,268.0,12.0,12.0,500.0,107.0,16.3,0.0,5.8904862254808625,3.5
758,27.0,92.0,8.0,10.0,500.0,107.0,16.6,0.0,5.497787143782138,4.1
759,28.0,83.0,7.0,11.0,500.0,107.0,16.5,0.0,5.105088062083414,3.1
760,28.0,83.0,7.0,11.0,500.0,107.0,16.1,0.0,0.39269908169872414,1.8
761,24.0,59.0,7.0,14.0,500.0,107.0,14.7,0.0,0.0,2.1
762,20.0,21.0,5.0,16.0,600.0,107.0,13.2,0.0,0.0,2.1
763,24.0,35.0,4.0,19.0,600.0,104.0,12.4,0.0,1.5707963267948966,1.0
764,25.0,28.0,3.0,44.0,500.0,75.0,11.0,0.0,0.7853981633974483,1.2
765,32.0,43.0,4.0,66.0,700.0,46.0,10.1,0.0,0.39269908169872414,1.0
766,18.0,21.0,4.0,50.0,600.0,55.0,8.7,0.0,0.7853981633974483,1.5
767,18.0,21.0,4.0,50.0,500.0,55.0,7.7,0.0,1.1780972450961724,1.7
768,12.0,12.0,3.0,31.0,400.0,72.0,6.6,0.0,0.7853981633974483,1.1
769,15.0,30.0,3.0,81.0,600.0,23.0,4.2,0.0,4.712388980384691,1.0
770,20.0,61.0,4.0,77.0,600.0,10.0,3.1,0.0,4.712388980384691,0.7
771,20.0,61.0,12.0,77.0,900.0,45.0,2.1,0.0,2.3561944901923453,0.8
772,41.0,81.0,11.0,97.0,700.0,7.0,2.2,0.0,1.9634954084936207,0.0
773,70.0,178.0,18.0,96.0,1399.0,2.0,1.8,0.0,1.5707963267948966,0.4
774,86.0,179.0,23.0,92.0,1800.0,2.0,2.9,0.0,5.105088062083414,0.5
775,46.0,40.0,20.0,80.0,1399.0,4.0,6.7,0.0,0.7853981633974483,0.9
776,37.0,91.0,28.0,72.0,1300.0,12.0,9.1,0.0,2.3561944901923453,1.0
777,37.0,91.0,28.0,72.0,1500.0,22.0,10.5,0.0,3.9269908169872414,1.4
778,149.0,242.0,51.0,87.0,900.0,34.0578,12.4,0.0,3.9269908169872414,2.5
779,161.0,169.0,60.0,62.0,1899.0,72.0,14.3,0.0,3.1415926535897927,3.0
780,139.0,141.0,47.0,51.0,1600.0,102.0,15.6,0.0,3.9269908169872414,1.9
781,134.0,152.0,38.0,41.0,1500.0,107.0,17.4,0.0,3.9269908169872414,1.9
782,144.0,177.0,39.0,35.0,1500.0,107.0,18.8,0.0,3.9269908169872414,2.7
783,130.0,159.0,38.0,34.0,1200.0,152.0,18.7,0.0,4.319689898685965,2.6
784,124.0,214.0,48.0,39.0,1300.0,155.0,18.0,0.0,3.9269908169872414,2.2
785,140.0,240.0,60.0,46.0,1600.0,155.0,17.1,0.0,3.5342917352885173,2.1
786,130.0,205.0,61.0,53.0,1399.0,129.0,15.7,0.0,3.9269908169872414,1.5
787,110.0,188.0,53.0,65.0,1200.0,100.0,14.7,0.0,4.319689898685965,1.3
788,114.0,193.0,62.0,80.0,1100.0,81.0,13.3,0.0,4.319689898685965,0.0
789,114.0,193.0,62.0,80.0,1100.0,52.0,12.1,0.0,5.497787143782138,0.5
790,126.0,204.0,75.0,94.0,1300.0,22.0,11.3,0.0,0.39269908169872414,1.1
791,138.0,236.0,52.0,118.0,1500.0,6.0,9.3,0.0,0.39269908169872414,0.1
792,138.0,236.0,52.0,138.0,1899.0,4.0,7.5,0.0,5.105088062083414,0.0
793,146.0,234.0,36.0,128.0,2299.0,3.0,6.4,0.0,0.0,0.0
794,146.0,234.0,36.0,128.0,1899.0,12.0,5.9,0.0,0.0,0.8
795,145.0,186.0,30.0,117.0,2000.0,4.0,5.5,0.0,2.748893571891069,0.4
796,145.0,186.0,30.0,117.0,2299.0,5.0,5.0,0.0,3.5342917352885173,0.0
797,136.0,172.0,23.0,110.0,2500.0,3.0,4.4,0.0,4.712388980384691,0.4
798,135.0,177.0,26.0,118.0,2399.0,3.0,7.9,0.0,5.497787143782138,0.4
799,138.0,196.0,30.0,115.0,2200.0,4.0,11.1,0.0,1.5707963267948966,1.5
800,142.0,220.0,43.0,92.0,1700.0,28.0,12.7,0.0,1.5707963267948966,1.9
801,141.0,219.0,42.0,92.0,1600.0,42.0,15.3,0.0,1.5707963267948966,2.1
802,135.0,192.0,43.0,96.0,1899.0,55.0,17.8,0.0,1.1780972450961724,2.0
803,135.0,192.0,43.0,96.0,1300.0,76.0,18.8,0.0,1.1780972450961724,2.8
804,114.0,194.0,31.0,66.0,1100.0,104.0,18.9,0.0,2.3561944901923453,3.9
805,145.0,213.0,45.0,54.0,1300.0,148.0,19.3,0.0,1.9634954084936207,3.3
806,168.0,251.0,54.0,56.0,1700.0,155.0,17.9,0.0,1.9634954084936207,4.8
807,203.0,323.0,88.0,80.0,3200.0,140.0,16.6,0.0,2.3561944901923453,4.8
808,178.0,334.0,74.0,65.0,2399.0,134.0,15.4,0.0,2.3561944901923453,3.9
809,113.0,210.0,46.0,48.0,1300.0,121.0,13.9,0.0,2.748893571891069,2.1
810,113.0,210.0,46.0,48.0,1000.0,105.0,12.7,0.0,2.748893571891069,1.5
811,57.0,151.0,17.0,52.0,900.0,89.0,11.6,0.0,4.319689898685965,1.9
812,46.0,120.0,12.0,61.0,800.0,63.0,10.7,0.0,3.5342917352885173,0.6
813,47.0,116.0,12.0,70.0,700.0,50.0,10.1,0.0,4.319689898685965,1.1
814,47.0,116.0,12.0,70.0,700.0,54.0,9.2,0.0,4.712388980384691,0.9
815,38.0,57.0,11.0,52.0,700.0,57.0,8.2,0.0,4.712388980384691,0.0
816,38.0,57.0,11.0,52.0,700.0,31.0,8.6,0.0,0.0,0.0
817,37.0,102.0,17.0,92.0,800.0,24.0,8.5,0.0,3.1415926535897927,0.4
818,33.0,60.0,16.0,63.0,700.0,47.0,8.9,0.0,1.9634954084936207,1.2
819,28.0,41.0,22.0,48.0,800.0,64.0,8.8,0.0,3.1415926535897927,1.1
820,27.0,31.0,29.0,36.0,1000.0,71.0,7.9,0.0,3.9269908169872414,0.9
821,27.0,31.0,29.0,36.0,900.0,71.0,7.9,0.0,4.712388980384691,1.5
822,33.0,66.0,25.0,51.0,900.0,59.0,8.3,0.0,4.319689898685965,1.4
823,33.0,58.0,29.0,46.0,1300.0,65.0,8.7,0.0,3.9269908169872414,1.4
824,39.0,71.0,39.0,55.0,1500.0,58.0,9.1,0.0,4.319689898685965,1.5
825,48.0,103.0,58.0,66.0,1800.0,49.0,9.2,0.0,4.712388980384691,1.3
826,61.0,113.0,75.0,76.0,2100.0,42.0,9.5,0.0,3.9269908169872414,0.7
827,60.0,114.0,78.0,80.0,2200.0,38.0,10.0,0.0,5.8904862254808625,1.0
828,65.0,114.0,78.0,83.0,2200.0,38.0,10.1,0.0,2.3561944901923453,0.4
829,65.0,114.0,78.0,83.0,2299.0,34.0,10.4,0.0,0.39269908169872414,1.3
830,80.0,142.0,81.0,101.0,2700.0,27.0,8.2,0.0,0.7853981633974483,2.9
831,78.0,155.0,73.0,104.0,2600.0,24.0,7.1,0.1,1.1780972450961724,1.8
832,73.0,159.0,38.0,107.0,2299.0,13.0,5.9,0.9,4.712388980384691,0.8
833,76.0,121.0,21.0,106.0,2399.0,11.0,5.9,0.7,1.1780972450961724,0.8
834,76.0,121.0,21.0,106.0,2500.0,5.0,5.8,1.2,0.7853981633974483,0.4
835,84.0,98.0,16.0,110.0,2600.0,3.0,5.7,2.2,1.1780972450961724,0.6
836,86.0,97.0,16.0,110.0,2700.0,2.0,5.8,0.9,1.1780972450961724,1.6
837,86.0,97.0,16.0,110.0,2600.0,2.0,6.1,0.1,1.1780972450961724,1.3
838,84.0,97.0,18.0,97.0,2399.0,8.0,6.2,0.4,1.1780972450961724,0.0
839,89.0,99.0,17.0,81.0,2100.0,17.0,6.1,1.0,1.1780972450961724,0.1
840,89.0,99.0,17.0,81.0,1899.0,18.0,6.2,0.5,5.8904862254808625,0.6
841,90.0,97.0,16.0,76.0,1899.0,17.0,6.3,0.2,1.9634954084936207,0.7
842,88.0,96.0,14.0,80.0,1800.0,11.0,6.3,0.2,1.5707963267948966,0.6
843,88.0,96.0,14.0,80.0,1800.0,9.0,6.2,0.8,1.9634954084936207,0.5
844,112.0,84.0,13.0,77.0,1899.0,9.0,6.2,0.3,3.9269908169872414,0.8
845,110.0,78.0,11.0,71.0,1899.0,7.0,6.2,0.0,4.319689898685965,0.0
846,110.0,80.0,11.0,71.0,2100.0,6.0,6.4,0.0,1.5707963267948966,0.8
847,105.0,82.0,11.0,61.0,2100.0,8.0,7.1,0.0,1.1780972450961724,0.9
848,91.0,95.0,12.0,74.0,2200.0,6.0,8.2,0.0,2.748893571891069,1.0
849,102.0,108.0,14.0,75.0,2200.0,10.0,9.9,0.0,1.5707963267948966,0.7
850,102.0,108.0,14.0,75.0,2100.0,14.0,12.5,0.0,4.712388980384691,2.0
851,115.0,116.0,18.0,74.0,600.0,62.0,12.8,0.0,4.712388980384691,4.5
852,3.0,6.0,11.0,20.0,400.0,73.0,12.6,0.0,4.712388980384691,3.1
853,3.0,6.0,11.0,20.0,300.0,82.0,13.3,0.0,5.105088062083414,3.3
854,15.0,15.0,8.0,16.0,300.0,83.0,13.0,0.0,5.105088062083414,4.1
855,15.0,6.0,7.0,16.0,300.0,86.0,11.1,0.0,0.0,3.6
856,13.0,30.0,4.0,14.0,300.0,86.0,10.5,0.0,4.712388980384691,2.9
857,13.0,30.0,4.0,14.0,200.0,82.0,10.1,0.0,0.0,2.7
858,18.0,41.0,3.0,11.0,300.0,84.0,9.1,0.0,0.0,3.3
859,3.0,8.0,3.0,15.0,300.0,87.0,8.0,0.0,0.39269908169872414,2.2
860,11.0,9.0,3.0,11.0,200.0,92.0,7.2,0.0,0.0,2.7
861,11.0,6.0,3.0,11.0,200.0,96.0,6.7,0.0,3.9269908169872414,1.6
862,3.0,6.0,3.0,8.0,200.0,94.0,6.1,0.0,1.1780972450961724,0.5
863,3.0,6.0,3.0,9.0,300.0,89.0,5.8,0.0,0.39269908169872414,1.4
864,3.0,6.0,3.0,11.0,300.0,85.0,4.0,0.0,1.1780972450961724,0.6
865,3.0,6.0,3.0,14.0,200.0,86.0,2.9,0.0,1.5707963267948966,0.0
866,3.0,6.0,3.0,10.0,300.0,32.0,1.8,0.0,4.712388980384691,0.7
867,9.0,20.0,3.0,36.0,900.0,45.0,1.0,0.0,1.5707963267948966,1.0
868,8.0,14.0,3.0,40.0,400.0,21.0,0.4,0.0,0.0,0.5
869,10.0,23.0,3.0,72.0,800.0,11.0,-0.1,0.0,4.712388980384691,1.0
870,13.0,19.0,4.0,72.0,1000.0,4.0,2.2,0.0,5.497787143782138,0.1
871,15.0,36.0,5.0,83.0,1300.0,6.0,6.5,0.0,4.319689898685965,0.5
872,22.0,52.0,6.0,79.0,800.0,25.0,8.7,0.0,0.39269908169872414,1.0
873,11.0,14.0,9.0,65.0,600.0,53.0,10.4,0.0,3.1415926535897927,0.8
874,13.0,18.0,10.0,46.0,400.0,74.0,10.8,0.0,0.7853981633974483,3.4
875,4.0,6.0,8.0,25.0,400.0,93.0,12.0,0.0,5.105088062083414,1.9
876,17.0,18.0,10.0,14.0,300.0,99.0,12.5,0.0,0.7853981633974483,2.5
877,3.0,6.0,3.0,8.0,400.0,99.0,13.8,0.0,4.319689898685965,1.8
878,11.0,12.0,5.0,9.0,400.0,100.0,14.5,0.0,3.9269908169872414,1.5
879,3.0,6.0,7.0,11.0,400.0,101.0,15.2,0.0,0.0,1.6
880,3.0,12.0,8.0,13.0,300.0,105.0,14.9,0.0,0.7853981633974483,2.0
881,14.0,12.0,5.0,11.0,300.0,106.0,14.0,0.0,3.5342917352885173,1.4
882,3.0,12.0,5.0,11.0,400.0,100.0,12.4,0.0,3.1415926535897927,1.2
883,20.0,48.0,5.0,21.0,400.0,88.0,11.2,0.0,3.5342917352885173,0.9
884,25.0,67.0,6.0,32.0,500.0,64.0,10.4,0.0,3.9269908169872414,1.8
885,40.0,111.0,20.0,56.0,500.0,58.0,9.4,0.0,3.5342917352885173,1.2
886,40.0,104.0,20.0,56.0,600.0,41.0,8.4,0.0,3.1415926535897927,1.1
887,52.0,104.0,16.0,69.0,700.0,15.0,7.8,0.0,3.1415926535897927,1.1
